0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
163,-2.7916775,-0.017154299,1.1967189,-0.041548215,0.0725143,0.24560387,-0.11865945,-0.016190382,-0.13465571,0.08440803,-0.01707896,-0.004546107,0.1437932,-0.3689326,-0.005217521,0.3893584,0.1958404,-0.050942793,-0.10291402,0.008322176,-0.0011323459,-0.25611553,0.3075223,-0.19936293,-0.40253037,-0.2058658,0.031720806,0.03578287,-0.028131435,-0.010952181,0.08157081,-0.04882551,0.059270333,-0.17468865,0.11538085,-0.013168023,0.123465315,-0.02166284,-0.040851355,-0.11285259,0.06932206,0.3561927,-0.20824768,-0.06936535,-0.4378267,-0.19392127,-0.030221405,0.052184615,-0.24136381,0.054984394,0.34895664,-0.2657391,-0.038687415,-0.51266307,-0.5205199,-0.3676034,0.29378563,-0.5586922,0.7823603,-0.24338624,-0.15940899,-0.087555185,-0.104543366,-0.28191176,0.07637355,0.047111716,0.07332215,0.15745048,-0.49820104,0.13223438,-0.12515481,0.40031022
164,-2.9076881,0.016545936,1.0417361,-0.03477036,0.08504727,0.2188381,-0.13561311,0.0005842516,-0.06639344,0.11508427,-0.032371268,-0.014018028,0.11084838,-0.34366328,-0.0178663,0.46940014,0.17926559,-0.049252383,-0.11072253,-0.015343969,-0.00579238,-0.19856356,0.34554824,-0.20780016,-0.3342302,-0.23564965,0.06108787,0.030259466,-0.054398928,-0.005599456,0.098090656,-0.07183564,0.053255238,-0.12685889,0.117234,-0.044036858,0.027832083,0.014446673,-0.06549243,-0.06852222,0.09260405,0.2596337,-0.15676823,-0.15527418,-0.34098306,-0.2546982,0.044123918,0.043022335,-0.23004997,0.08495525,0.24871193,-0.16481902,-0.2249742,-0.36529684,-0.43787485,-0.26217425,0.1737076,-0.81023276,0.41808212,-0.08834923,-0.030022735,-0.09684733,-0.08722386,-0.16476381,0.04906689,0.04565504,0.102925844,0.17729515,-0.5080483,0.15715744,-0.15053718,0.41910207
165,-2.9155815,0.0004804906,1.0174493,-0.03601689,0.07383871,0.18548399,-0.042446718,-0.017366238,-0.056966953,0.09893212,-0.0011939616,-0.013959759,0.102043964,-0.3185956,-0.010486924,0.43195114,0.19536246,-0.044776287,-0.098554306,-0.006822938,0.0034813161,-0.17814723,0.3305626,-0.18171428,-0.27737153,-0.21492232,0.08459449,0.030644706,-0.03660285,-0.0041404357,0.13071686,-0.065520085,0.061354477,-0.06837218,0.08127122,-0.0421701,-0.009710285,0.002443496,-0.061580304,-0.017898386,0.1774729,0.14244606,-0.122541,-0.20335557,-0.17386852,-0.16091323,0.033472653,0.009931254,-0.14112422,0.18599226,0.0870144,-0.07192844,-0.21478619,-0.19842017,-0.2508177,-0.2528003,0.15887076,-0.59015375,0.4016747,-0.12441896,0.017141221,-0.109445624,-0.07347448,-0.10951375,0.05037264,0.025866942,0.13860065,0.17192762,-0.50729924,0.16652663,-0.16574925,0.42059037
166,-2.907933,-0.042415164,1.0214651,-0.07328923,0.065890364,0.16476408,-0.019224362,-0.048929777,-0.036596637,0.13297503,0.016284857,-0.008663858,0.097650625,-0.2693363,-0.010109615,0.31937292,0.14563417,-0.038690496,-0.085440665,-0.002311113,0.0029592565,-0.176288,0.3393114,-0.17589869,-0.23741475,-0.21315162,0.103310786,0.024062999,-0.026626572,0.0041951877,0.14266495,-0.070859745,0.050758347,-0.029425459,0.06064704,-0.043767143,-0.045044217,-0.007576479,-0.07306342,0.012899579,0.20200144,0.023060653,-0.09163982,-0.20592149,-0.026798865,-0.13698295,0.017622495,0.00052817934,-0.114333585,0.22264649,-0.07920567,-0.04424563,-0.21764687,-0.013382277,-0.17094073,-0.24109207,0.1268962,-0.54975975,0.28446442,-0.11196853,0.08047108,-0.12363532,-0.041369587,-0.045215968,0.059978455,-0.0051038316,0.14755282,0.17535022,-0.51028925,0.15994656,-0.18077159,0.4305639
167,-2.9264448,-0.047782652,1.0437025,-0.04446744,0.07787384,0.12787618,-0.033274215,-0.045403026,-0.019699264,0.13622278,0.001215857,-0.0031719657,0.07673986,-0.2409416,-0.0027201225,0.26259312,0.11930761,-0.033647276,-0.066481106,-0.004621684,0.006370967,-0.17251112,0.338298,-0.1687987,-0.20785601,-0.2137355,0.11045301,0.014533005,-0.028690783,0.00880155,0.11162422,-0.06460642,0.04046817,-0.034695894,0.059222408,-0.049092703,-0.051325507,-0.00056870125,-0.0585997,0.031534545,0.20188692,-0.05475391,-0.07303201,-0.20028767,0.045722798,-0.13132876,0.013187165,-0.008635722,-0.09028057,0.24798085,-0.23236616,-0.0119490875,-0.24417886,0.13996856,-0.13121024,-0.20416415,0.11466121,-0.5379244,0.21346033,-0.12219572,0.11605656,-0.10645272,-0.043684173,-0.018081678,0.04444105,-0.014873461,0.13162003,0.16884461,-0.51168776,0.15219066,-0.1764588,0.431039
168,-2.9298313,-0.054033857,1.0623167,-0.024949757,0.059664927,0.094969235,-0.031870037,-0.029066253,0.00067303923,0.13498792,0.0019240598,-0.020108283,0.08201385,-0.24128121,0.005217292,0.23181581,0.09721564,-0.042055935,-0.039878197,-0.012836262,-0.0069441698,-0.1750899,0.30524844,-0.14739406,-0.20935963,-0.19661424,0.10331056,0.023912387,-0.031191973,-0.00027298433,0.06026807,-0.035224073,0.033018466,-0.05847667,0.04544461,-0.03356478,-0.02755767,0.0036847475,-0.024949526,0.038313277,0.20517695,-0.14790286,-0.030171424,-0.21676488,0.13304503,-0.06069896,-0.024741793,-0.004939945,-0.06544755,0.24573475,-0.37502965,0.13272345,-0.257949,0.40759936,-0.081340544,-0.25925702,0.21828106,0.054149386,0.56205386,-0.19217923,0.16934697,-0.100937404,0.019896679,-0.054060884,0.08050417,-0.059525955,0.08718592,0.15093587,-0.4981456,0.11371136,-0.15853986,0.4177513
169,-2.9299474,-0.039216124,1.0980216,-0.015663778,0.035139184,0.05305443,-0.024881475,0.0011298693,-0.01119743,0.1366863,0.007579222,-0.023487385,0.13082974,-0.23516038,-0.0020670348,0.26465276,0.12698105,-0.03640716,-0.03347469,-0.015022727,-0.010298329,-0.17670488,0.2710126,-0.12798086,-0.20206556,-0.17939603,0.101149395,0.03335151,-0.029154466,-0.008437555,0.0140245445,-0.01098539,0.030213961,-0.079384096,0.04980824,-0.03056558,-0.04883411,0.02661158,0.012158557,0.033039887,0.17607352,-0.20821403,-0.013375145,-0.16620634,0.17886375,-0.03686947,-0.03796027,-0.013316912,-0.048221584,0.21170807,-0.54848915,0.1785203,-0.17978977,0.64705753,-0.055889115,-0.19725718,0.20070125,0.25967476,0.6474765,-0.24280962,0.1976174,-0.07389392,0.03661676,-0.060751427,0.06535766,-0.08086457,0.061673682,0.12591362,-0.47323576,0.088852435,-0.13549657,0.3905553
170,2.9185855,0.0003016885,-1.07259,-0.018178727,-0.002248776,0.014159037,0.021730566,0.00033362146,0.014681438,0.115827,0.03439422,-0.033010367,0.13834995,-0.23101154,-0.00484349,0.20431723,0.09127914,-0.039393097,-0.010216072,-0.013146547,-0.025774432,-0.15799558,0.2450906,-0.111218534,-0.20779951,-0.17949507,0.092921026,0.020139469,-0.009471806,-0.015915077,-0.009792866,0.003932201,0.017188197,-0.0550969,0.027325029,-0.009369499,-0.0433399,0.04760943,0.022100931,0.028372688,0.12704661,-0.3251506,0.001621875,-0.06926367,0.33477515,0.043844387,-0.069031484,-0.018690273,-0.0020411934,0.16495825,-0.7017477,0.2556027,0.042944483,0.9177291,0.011270844,-0.21007195,0.22182414,0.5909149,0.8527747,-0.3399149,0.26823327,-0.08528715,0.07317946,-0.0504743,0.09327155,-0.09724194,0.03860864,0.11085794,-0.46159005,0.050693043,-0.13302201,0.38760632
171,2.914303,-0.0018806354,-1.076353,-0.036909927,-0.007946948,0.0032191474,0.036425207,0.011638683,0.019566858,0.122170806,0.025378322,-0.024504954,0.16725907,-0.20076725,-0.014540538,0.1921832,0.10301697,-0.03352724,0.0015637617,-0.027434507,-0.022854762,-0.16348495,0.22898087,-0.08947514,-0.21596266,-0.17536224,0.08616218,0.008086491,-0.016945707,-0.018096797,-0.041168492,0.010298769,0.0049112984,-0.056593455,0.028793786,-0.0020946565,-0.042724073,0.10047664,0.028557451,0.021814704,0.06666435,-0.400883,0.0034351125,-0.02986724,0.40451208,0.06558389,-0.035359662,-0.03702626,0.019447323,0.08007068,-0.82571334,0.2499129,0.0889897,0.9871194,0.0506566,-0.18873343,0.18488671,0.45568842,0.63031375,-0.27516204,0.2919389,-0.07948834,0.052100766,-0.032045186,0.066939734,-0.06964071,0.026768846,0.09362699,-0.4521019,0.034901373,-0.11780847,0.38288036
172,2.9200006,0.022402849,-1.0731176,-0.045525208,-0.0096573,-0.0027474246,0.046606675,0.012450335,0.01684928,0.12625733,0.018079875,-0.014713787,0.22449619,-0.19815697,-0.020982547,0.18854256,0.11920413,-0.026013978,0.0029302228,-0.03337352,-0.015884487,-0.19103448,0.23209539,-0.08653527,-0.23838323,-0.18217829,0.08382966,-0.008215206,-0.020210125,-0.022488326,-0.082592785,0.015415381,-0.000537792,-0.059586488,0.041737102,0.00026300614,-0.05639183,0.09926891,0.034128066,0.01536172,0.026416594,-0.44016138,-0.010828462,0.029771032,0.43217507,0.06674364,-0.064574644,-0.055389248,0.04348681,0.012525217,-0.9077241,0.2418562,0.118507944,1.0086348,0.07499849,-0.1294357,0.099660374,0.29750156,0.33629972,-0.12739588,0.3391301,-0.07719477,0.01589755,0.017299622,0.032347374,-0.029456068,-0.005843946,0.081622034,-0.43501723,0.0050671506,-0.10587541,0.3675047
173,2.8936443,0.038335282,-1.1169286,-0.055347744,-0.012207916,0.026913818,0.023322165,0.017584367,0.027113391,0.13881181,0.010992551,-0.021103727,0.3428486,-0.19168489,-0.027304715,0.2369586,0.105962306,-0.013882684,0.007846387,-0.038660984,-0.01865136,-0.20605065,0.23007481,-0.08775632,-0.25598675,-0.17853804,0.076536864,-0.021990394,-0.026375864,-0.019684408,-0.09904576,0.013432635,-0.0031753562,-0.06247891,0.04398048,0.0041624433,-0.07725029,0.11934778,0.023642628,0.01035437,-0.026517339,-0.44459274,-0.005515015,0.067477226,0.43798876,0.060317032,-0.04434436,-0.060253255,0.053537097,-0.044336345,-0.921732,0.24079841,0.12475874,0.9995535,0.086352296,-0.13155575,0.060648076,0.30274037,0.2925134,-0.07463742,0.35533124,-0.08234471,0.014247949,0.035757005,0.0328907,-0.015511442,-0.016358849,0.07815716,-0.42859372,-0.008417829,-0.101521626,0.3655175
174,2.8410664,0.060574118,-1.2418414,-0.07833345,0.0009845654,0.047610283,-0.0033986254,-0.0058709704,0.022971038,0.14444387,0.011944647,-0.02003759,0.43144304,-0.16891357,-0.043819267,0.34266746,0.06467391,0.007287616,-0.0007309743,-0.031527117,-0.022716042,-0.2230545,0.23079415,-0.08298434,-0.29558855,-0.18103741,0.06158377,-0.024243897,-0.022208812,-0.020627223,-0.10089523,0.012237136,-0.0020491774,-0.055326823,0.04964285,0.009453958,-0.08353662,0.10952456,0.01823155,0.004005725,-0.05498164,-0.43509763,-0.009169057,0.11325403,0.4165306,0.04594881,-0.05016506,-0.058264475,0.05328178,-0.062258683,-0.9476403,0.21899146,0.15658966,1.0015246,0.08230877,-0.11905288,0.028266987,0.2963919,0.25749993,-0.036402073,0.35434908,-0.07895833,0.0036499791,0.045574646,0.020144472,-0.0011235123,-0.017868891,0.07578154,-0.42245188,-0.0075458586,-0.09585592,0.35821322
175,2.8548536,0.099523135,-1.229885,-0.06456557,-0.010095402,0.05287813,-0.0018399986,-0.016950415,0.016958198,0.13993828,0.019778376,-0.021486284,0.45737818,-0.20205376,-0.04406887,0.42427328,0.056176,0.01590792,-0.0005754615,-0.026750624,-0.019636616,-0.2272078,0.22499503,-0.075309925,-0.3096212,-0.17094995,0.050370365,-0.017392319,-0.018886462,-0.023450678,-0.1108246,0.021844715,0.0029529245,-0.057580266,0.05623222,0.019358974,-0.07648601,0.11200092,0.033754043,0.000897422,-0.039828815,-0.4585313,-0.015057553,0.12442225,0.44268787,0.07665596,-0.06580837,-0.060179744,0.05554219,-0.06135253,-0.94264656,0.2290933,0.1934152,1.0057187,0.07903125,-0.10281664,0.031866487,0.2910937,0.25836265,-0.04261572,0.3526858,-0.067373656,-0.009422008,0.04768492,0.0074318163,0.0019588582,-0.02822958,0.06467584,-0.41348198,-0.012868096,-0.08302697,0.3468147
176,2.8504539,0.081986025,-1.1920205,-0.0903539,-0.02968673,0.044528265,-0.03596291,-0.00519027,0.00820155,0.17014143,0.011130551,-0.0124892155,0.4747414,-0.1975909,-0.053152315,0.48072836,0.037417565,0.019542227,0.0053103752,-0.022767147,-0.017756302,-0.2441679,0.20082001,-0.06334939,-0.3205686,-0.14562654,0.026527924,-0.025465865,-0.020959161,-0.022858245,-0.090113,0.026079288,0.0062639927,-0.06538008,0.04721841,0.047677938,-0.085243404,0.13084522,0.033527393,-0.0011893085,-0.051030133,-0.50914836,-0.02137574,0.14128329,0.4954001,0.08276077,-0.0577236,-0.07461131,0.046758305,-0.04684237,-0.884511,0.22413239,0.19894992,0.93218,0.04008878,-0.118848026,0.10776777,0.23816353,0.2940874,-0.11265226,0.30126882,-0.078251615,-0.006872342,0.032866538,0.040150132,-0.013222623,-0.04044834,0.056024708,-0.41464645,-0.023784632,-0.067253634,0.3531032
177,2.8766978,0.061012354,-1.1230221,-0.09307658,-0.019160863,0.052256674,-0.02001414,-0.019387737,0.0067295404,0.17464401,0.01726127,-0.020688789,0.3531614,-0.1954064,-0.052788846,0.44528973,0.029109882,0.014966545,-0.0035286108,-0.021656893,-0.022275085,-0.20863265,0.20491396,-0.07038403,-0.30402064,-0.14281222,0.034541946,-0.021055514,-0.018771723,-0.024362188,-0.07391591,0.019364817,0.012753805,-0.056083873,0.042838193,0.044995405,-0.095498845,0.106591865,0.043286543,0.0025319203,-0.027348738,-0.48241165,-0.022670023,0.11299449,0.46673167,0.054828532,-0.062404886,-0.0579354,0.022722086,-0.011516066,-0.8425636,0.22296076,0.18599036,0.93353564,0.015044891,-0.11391186,0.15112911,0.2866196,0.3793757,-0.1456459,0.29293498,-0.0850922,0.026260573,0.02389114,0.055615798,-0.048354525,-0.032563664,0.062256552,-0.41490856,-0.012691321,-0.073097,0.3553312
178,2.9148548,0.05898295,-1.0307074,-0.07859474,0.0024509425,0.0713846,0.005413563,-0.020369168,0.016248241,0.16079749,0.024719352,-0.030440832,0.2059021,-0.19575422,-0.029975746,0.32151684,0.043598652,-0.0044078873,-0.010603989,-0.027384892,-0.02026473,-0.1498409,0.2246376,-0.09815141,-0.2601268,-0.15014678,0.059331317,-0.0004769862,-0.021148661,-0.019301945,-0.060048983,0.013686165,0.02122445,-0.05719926,0.037927985,0.031431127,-0.081451565,0.09883084,0.034593366,0.0092127705,0.022551918,-0.4166138,-0.010797943,0.046996698,0.42610922,0.039510883,-0.052970346,-0.04750465,0.0075707473,0.046204615,-0.7733952,0.24581464,0.13724259,0.93071604,0.026871629,-0.19226423,0.19649546,0.44519743,0.5885505,-0.19309573,0.2856141,-0.1002252,0.06234579,0.0035747967,0.080700144,-0.0757349,-0.014976868,0.07841637,-0.42459112,0.003628439,-0.090201564,0.36455756
179,2.9433875,0.050069664,-1.0413086,-0.02707315,0.018641358,0.020071447,0.039512012,-0.0042082993,0.0348682,0.138682,0.014153746,-0.030178763,0.09449776,-0.18340664,-0.017563876,0.16281262,0.07529538,-0.02669534,-0.01528829,-0.033070844,-0.027464304,-0.14736623,0.2524866,-0.109020844,-0.2168188,-0.16063064,0.0729385,0.01942343,-0.030146807,-0.022242596,-0.035164107,0.004696621,0.015981922,-0.07224484,0.055314932,0.012153985,-0.082398474,0.091341585,0.030733673,0.012605242,0.07889005,-0.31941384,-0.0105418535,-0.055022817,0.28968978,-0.025224937,-0.02889507,-0.027197653,-0.017188089,0.104415685,-0.6452659,0.25601465,-0.02242098,0.8263881,-0.005362006,-0.21703522,0.22024927,0.5407592,0.7353025,-0.25386786,0.2797545,-0.10288713,0.07566473,-0.008501131,0.094989866,-0.09486101,-0.008444185,0.08798283,-0.431781,0.020190652,-0.09489511,0.3656233
180,2.9994547,0.043403365,-0.9069743,0.00845868,0.037798025,0.007902308,0.014678934,0.011415293,0.049165543,0.13832808,-0.009231966,-0.021241035,0.04504665,-0.1732984,-0.0029833815,0.1577535,0.07619724,-0.035360124,-0.019862302,-0.04098308,-0.019098295,-0.1385263,0.27022284,-0.11835289,-0.18864316,-0.16744858,0.08689825,0.023282247,-0.037833087,-0.009427207,-0.0041111847,-0.010753124,0.018726751,-0.06645135,0.05606981,-0.005647858,-0.07630906,0.05869322,0.0120243365,0.021521073,0.096551046,-0.24753846,-0.015444714,-0.093391515,0.20871845,-0.055474427,-0.017792637,-0.013016453,-0.02642827,0.13337791,-0.5363064,0.23619609,-0.11605554,0.6625377,0.0034679733,-0.30473536,0.23076613,0.5951942,0.8905313,-0.3171404,0.2615357,-0.11393072,0.087856166,-0.018741602,0.11557096,-0.102163695,0.003573919,0.10484249,-0.44244125,0.03436044,-0.109824665,0.3761309
181,-2.9749973,-0.06547625,0.90748185,0.010119778,0.05033116,0.02571776,0.018091364,0.016777812,0.053995676,0.13405198,-0.015648795,-0.021308286,0.03232431,-0.19785547,0.0063710534,0.16030653,0.10428359,-0.041202523,-0.038614873,-0.044643965,-0.0062809857,-0.15402015,0.28514042,-0.12582594,-0.22094433,-0.1748452,0.08221998,0.034146916,-0.04369296,-0.0010938,0.017748313,-0.022640513,0.032846473,-0.06635403,0.05282393,-0.011008287,-0.04949283,0.037281916,-0.010488867,0.027236653,0.15051138,-0.15802945,-0.029508496,-0.16012841,0.139723,-0.054885708,-0.030737162,-0.01248129,-0.030169714,0.18585834,-0.39315498,0.22108561,-0.17971283,0.54246324,0.014204425,-0.34567255,0.23111452,0.60581,1.0191689,-0.3950893,0.24154854,-0.12018144,0.07880791,-0.057597805,0.118563004,-0.09659115,0.012908652,0.11976766,-0.44748816,0.054816823,-0.12481985,0.37917668
182,-2.967459,-0.048832763,0.96760345,0.010031005,0.03690163,0.05175116,0.058910683,-0.021751262,0.03524226,0.10283819,0.014784077,-0.021516446,0.04868154,-0.25007704,0.0077694226,0.15531476,0.11540347,-0.051936205,-0.04583862,-0.016130647,-0.01549893,-0.159991,0.3180674,-0.15553711,-0.22435175,-0.19803181,0.09337852,0.029828183,-0.018945249,-0.007519573,0.05696869,-0.043896366,0.03800384,-0.05929372,0.05615638,-0.02146893,-0.038442373,0.0037032766,-0.052243724,0.015453882,0.20081466,-0.09680837,-0.048000045,-0.19579254,0.090605296,-0.07750278,-0.03055024,-0.0058008027,-0.056905918,0.20787457,-0.27218178,0.12669764,-0.23925444,0.3110553,-0.060975756,-0.37383807,0.32362294,0.121869214,0.5910597,-0.20794094,0.19456393,-0.13058239,0.051040523,-0.026225412,0.10135971,-0.07169544,0.061895326,0.14435218,-0.47519726,0.08418273,-0.15313351,0.4014837
183,-2.9356704,-0.06395844,1.0295743,0.0070781736,0.051814042,0.09764329,0.042846344,-0.040927254,-0.008555428,0.09221475,0.02286867,-0.015028111,0.09534799,-0.25329804,0.0019220272,0.20499714,0.13540646,-0.040616922,-0.065987185,0.0031444659,-0.011271096,-0.1589548,0.3387231,-0.17905164,-0.22488192,-0.20804566,0.098064914,0.039832044,-0.01200049,-0.00349038,0.07869265,-0.052981637,0.04850643,-0.075427994,0.075218745,-0.03457345,-0.027780619,0.024054863,-0.07194825,0.00019945503,0.23131806,-0.002046858,-0.06500606,-0.22171949,0.003831318,-0.10534537,0.009714652,-0.00564661,-0.09360791,0.2003828,-0.14133285,0.042605974,-0.26048443,0.120610625,-0.09609857,-0.46842062,0.3539821,-0.2754139,0.41277215,-0.14423124,0.13535433,-0.13431297,0.018629646,-0.019404562,0.077249005,-0.04283683,0.09427991,0.1521766,-0.48185915,0.11101862,-0.15428837,0.40179774
184,-2.9221208,-0.07616316,1.0941167,0.023336565,0.07403465,0.14483397,0.00068034854,-0.05477417,-0.027787179,0.0883202,0.020192778,-0.018575609,0.11060834,-0.27559534,0.0048087975,0.2719685,0.120465785,-0.035289932,-0.07500307,0.0113627445,-0.008736676,-0.14115204,0.34478244,-0.19771111,-0.21985663,-0.210892,0.097108856,0.036885362,-0.016125863,0.002907634,0.103249066,-0.06425549,0.052430693,-0.08171877,0.08830794,-0.040937684,0.010214416,0.035397112,-0.06755595,-0.020959709,0.21491443,0.06423347,-0.086651325,-0.21205312,-0.06574645,-0.11300753,0.033345476,0.0091373455,-0.13343406,0.18078353,0.017497467,-0.008336137,-0.23772317,-0.05441283,-0.17809945,-0.43035662,0.3222644,-0.3954837,0.4377722,-0.12096147,0.12728979,-0.14361303,-0.010528975,-0.030952498,0.07436652,-0.011079122,0.10783605,0.15867987,-0.48792875,0.13077883,-0.15522897,0.40572786
185,-2.9046924,-0.07685433,1.1543902,0.020753384,0.07534339,0.1977381,-0.019315219,-0.05965797,-0.06835691,0.0695366,0.012231268,-0.013150619,0.14314501,-0.33265436,-0.0091675995,0.35829878,0.14223275,-0.036151342,-0.087324046,0.0152241625,-0.011657932,-0.15014414,0.36113915,-0.23133688,-0.2677,-0.23443128,0.087881096,0.029661253,-0.021327212,-0.001427492,0.118439965,-0.07883931,0.061529033,-0.09464091,0.111548685,-0.046996254,0.056255918,0.035437986,-0.07988169,-0.062074646,0.14870256,0.17473283,-0.121035986,-0.15391895,-0.20619966,-0.15513517,0.05001477,0.022437291,-0.20104429,0.102290764,0.19265598,-0.11045862,-0.19185531,-0.26481566,-0.3376868,-0.36216402,0.25293145,-0.6996067,0.38120812,-0.046706893,0.07546992,-0.15187557,-0.041025866,-0.07253406,0.06766142,0.021409588,0.11470587,0.17306305,-0.49238998,0.14589056,-0.15801865,0.41132006
186,-2.8841627,-0.06724502,1.1772667,-0.00043280656,0.066066295,0.24599466,-0.032400955,-0.045624264,-0.090097226,0.065856576,0.015409122,-0.022850925,0.17389962,-0.37073135,-0.017146455,0.43687606,0.16314222,-0.03366623,-0.094836585,0.0073163277,-0.012763712,-0.14488608,0.3589514,-0.24795708,-0.31404594,-0.24472591,0.07349841,0.029566623,-0.032700866,-0.00954723,0.11100807,-0.07521128,0.066229515,-0.12053599,0.124618,-0.043164253,0.122743696,0.07080469,-0.083644316,-0.09468983,0.08224867,0.25132352,-0.13802542,-0.123169415,-0.28296173,-0.13533744,0.06474944,0.025313238,-0.26369244,0.016564006,0.29032493,-0.14675581,-0.17337771,-0.32657427,-0.44380242,-0.38122657,0.27624094,-0.7313927,0.50452113,-0.09069446,0.062233593,-0.15748021,-0.024754891,-0.15518832,0.06786007,0.029001942,0.100217685,0.17460632,-0.49478543,0.14305274,-0.1471211,0.416927
187,-2.8920894,-0.07353335,1.0939647,-0.039237913,0.05347334,0.27514634,-0.09934046,-0.017954111,-0.10708395,0.09018122,-0.0009505477,-0.024820432,0.2029524,-0.3950437,-0.026973052,0.5841792,0.17625456,-0.039017692,-0.10301097,-0.0063475566,-0.0061845207,-0.15827464,0.35215673,-0.24715175,-0.36172542,-0.2435164,0.055355474,0.03337845,-0.045066237,-0.008965679,0.089205176,-0.073054045,0.06709893,-0.15307648,0.13298284,-0.036726203,0.15630548,0.033636045,-0.07837909,-0.11719035,0.040174827,0.32576087,-0.16773687,-0.10453473,-0.3764159,-0.19292016,0.026894262,0.050466582,-0.29811326,-0.038146242,0.37313825,-0.19174874,-0.17788121,-0.41983733,-0.5121414,-0.40044606,0.2624688,-0.7484778,0.61782557,-0.09724441,0.01377855,-0.14552361,-0.046324138,-0.22808924,0.06604809,0.047921453,0.077511825,0.18131074,-0.49773183,0.135792,-0.1404385,0.41567233
188,-2.902009,-0.08199858,1.087265,-0.049160633,0.032864746,0.286915,-0.08921876,-0.024506124,-0.13650675,0.07554089,-0.00051062636,-0.010855184,0.24028645,-0.42145783,-0.013325045,0.6040205,0.18691476,-0.057072222,-0.09704934,0.0005840745,-0.005158783,-0.20798455,0.33229044,-0.23177785,-0.40583107,-0.23226756,0.039561212,0.02359431,-0.026058394,-0.009218166,0.07431465,-0.06430603,0.06693936,-0.1669413,0.13050476,-0.023740504,0.19072898,-0.013682173,-0.08704022,-0.15548916,-0.047764394,0.3905318,-0.21037179,0.028718242,-0.44950324,-0.20781362,-0.020447593,0.059029177,-0.2929288,-0.09820183,0.4131693,-0.30820712,-0.018079396,-0.5216997,-0.525016,-0.41328683,0.25080335,-0.8035188,0.6237804,-0.09086375,-0.05580269,-0.11415372,-0.09296346,-0.25509351,0.055153355,0.07573748,0.0647627,0.17783609,-0.4969067,0.11234735,-0.13525632,0.40807426
189,-2.8664148,-0.07502517,1.1061386,-0.05271654,0.027780855,0.2525512,-0.21931407,-0.011610877,-0.13652885,0.07792581,-0.01616013,0.0069351415,0.31716657,-0.425695,-0.0058656763,0.71575993,0.14762089,-0.04795319,-0.10197247,0.016272893,-0.0020460975,-0.28221753,0.32346383,-0.20441693,-0.42568064,-0.2138932,0.022525286,0.009209354,-0.016566887,-0.015019491,0.09261865,-0.061936904,0.06306473,-0.18840729,0.13695917,-0.020288575,0.1627567,-0.02340931,-0.08349879,-0.20588356,-0.11701332,0.45886323,-0.26470983,0.12574904,-0.5143051,-0.22477809,0.00042147984,0.053708922,-0.32272536,-0.14300603,0.49434313,-0.4399082,0.1418045,-0.62596685,-0.62143844,-0.52452826,0.3436937,-0.8340562,0.75984395,-0.19393706,-0.2423768,-0.082000725,-0.13180073,-0.323343,0.051277384,0.09812255,0.08629858,0.16696033,-0.51093745,0.12786815,-0.11877687,0.41509905
190,-2.8238885,-0.09657106,1.0442661,-0.08840026,0.0031623722,0.26935697,-0.20609021,-0.017116388,-0.15508573,0.068761915,-0.0015272257,0.004079791,0.45243576,-0.4342922,-0.013553642,0.81392264,0.16241963,-0.041032176,-0.10311396,0.021837696,-0.0014971422,-0.3565399,0.3172426,-0.18106529,-0.45140958,-0.18987763,0.004233619,-0.0036451444,-0.0046384814,-0.019700836,0.09760488,-0.058714543,0.065870956,-0.21025309,0.15412414,-0.011316706,0.16198048,-0.027598117,-0.08327005,-0.2593705,-0.21169645,0.517818,-0.30382758,0.23181576,-0.5878941,-0.23611897,0.0025635266,0.06795781,-0.37048268,-0.23157564,0.5635229,-0.53054565,0.25528428,-0.6823704,-0.6894199,-0.5303949,0.3672183,-0.9390458,0.72033185,-0.19827113,-0.37393948,-0.047266755,-0.16472775,-0.37098673,0.034029514,0.12193596,0.09056334,0.15381317,-0.50607705,0.13264094,-0.0944374,0.40148413
191,-2.8137658,-0.09334122,1.0095537,-0.11793295,-0.017243914,0.28335077,-0.1792668,-0.022115553,-0.15602262,0.07529953,0.010893402,0.002519764,0.4463786,-0.45588103,-0.01094636,0.7829208,0.17315386,-0.046416882,-0.10380585,0.02483422,-0.0020922825,-0.3647578,0.32995725,-0.19557296,-0.46794,-0.19265172,0.005262637,0.0007516082,0.002758519,-0.01770824,0.09665132,-0.06106007,0.07101175,-0.22092918,0.15227242,-0.0056761545,0.17066787,-0.008202882,-0.090929195,-0.26541948,-0.213112,0.56006926,-0.30504644,0.23629965,-0.6300005,-0.27160385,0.01455754,0.07465284,-0.36764845,-0.2049714,0.59356487,-0.5440629,0.25966904,-0.7015122,-0.70611304,-0.5167004,0.33204868,-0.97059304,0.68771225,-0.1511605,-0.39140892,-0.047835723,-0.17819916,-0.3833943,0.03777383,0.13155948,0.07765485,0.1623225,-0.5054238,0.1237048,-0.10183589,0.40110728
