0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
94,2.8498845,-0.15533264,0.9836184,0.013228499,-0.03272777,0.025965018,-0.060544893,0.04441939,-0.1214414,0.14974846,0.02595616,0.0045249662,0.42892137,-0.05073802,-0.06580977,0.46973175,0.060066916,-0.002424538,0.02248002,-0.039115727,-0.01876793,-0.21247077,0.10558991,0.040294982,-0.1315068,-0.09282415,0.06663662,0.029508954,0.04397171,0.0035969238,0.0017827031,0.051074874,-0.004835518,0.011233235,-0.02014606,0.019565135,0.028873753,0.08314123,-0.044437047,-0.049613055,-0.20181479,-0.24409774,-0.030990027,0.27838334,0.32110673,0.17660436,0.0055241864,0.023884373,0.04328141,-0.44514897,-0.87462515,0.13125184,0.48825723,0.8423628,0.06985026,-1.8400508,0.78078675,0.17200023,1.8270792,-0.8549639,0.0057738866,-0.1562511,0.21727672,-0.22304696,0.17335041,-0.17974298,0.07373072,0.051637243,-0.43014562,-0.010704063,-0.057686955,0.40668142
95,2.9050858,-0.10655553,0.8768354,0.0037549695,-0.0055946647,0.033562914,-0.05673697,0.036493428,-0.11992103,0.16419114,0.035910368,0.00450774,0.33365163,-0.036418386,-0.060315225,0.4795578,0.050444555,0.004717474,0.015931195,-0.036678642,-0.0016130558,-0.19978134,0.12974343,0.020771857,-0.15346238,-0.08913357,0.056226175,0.015800059,0.03791967,0.0153925475,0.02946207,0.03800696,0.0014741084,-0.0054764003,-0.0007758194,0.028693814,0.009647659,0.10665516,-0.04138985,-0.07432792,-0.16146559,-0.19347613,-0.04475417,0.26248845,0.3068409,0.15327574,0.008245567,0.013807505,-0.05562258,-0.38345072,-0.6806051,0.117246374,0.47512224,0.79836804,-0.033234205,-1.6970494,0.85283655,0.1556023,1.7983099,-0.8770305,0.012359551,-0.15671569,0.22107162,-0.24349724,0.18656114,-0.17468134,0.07335061,0.0592945,-0.4488713,0.004314969,-0.057684675,0.41210294
96,3.0514688,-0.055599865,0.7001927,-0.13925797,0.01565945,0.09079342,-0.19400011,0.073985904,-0.10367728,0.25910982,0.020572677,-0.025965037,0.38977373,-0.036096703,-0.07962351,0.5436118,0.07381206,0.0042987703,-0.018793577,-0.07323907,0.009311647,-0.22678812,0.13263974,0.025113542,-0.15073325,-0.06308359,0.05181913,-0.015851464,-0.0047101784,0.018155627,0.09170731,0.013064544,0.0035870522,0.0020194917,0.022358581,0.004250812,-0.09615489,0.16667107,-0.06662587,-0.12513535,-0.4063123,-0.07453636,-0.09526811,0.41392475,0.1937918,0.017141625,0.08798919,0.0060712057,-0.16429892,-0.46353176,-0.41304642,0.07588974,0.49500912,0.7839641,0.009460365,-1.0746422,0.6139544,0.2307907,1.6485022,-0.75492674,0.023648372,-0.116887875,0.18504834,-0.27570778,0.16864647,-0.15095678,0.10239006,0.053865533,-0.44759023,0.04627486,-0.03785379,0.41038632
97,-3.0331328,-0.006263004,-0.6497652,-0.16066061,0.042642258,0.15601227,-0.1971405,0.046874184,-0.10149926,0.24255663,0.03176723,-0.03956588,0.44390768,-0.04185899,-0.093010396,0.5201966,0.077636726,0.014365256,-0.03044232,-0.06799237,0.047641005,-0.30752572,0.15033121,0.022313934,-0.18921827,-0.06439097,0.035908822,-0.021042496,-0.0051742257,0.044359215,0.10870001,-0.0013977744,0.01198089,-0.0093180565,0.048702676,0.0046630083,-0.14914282,0.13973117,-0.041773025,-0.14094666,-0.3958474,0.0494236,-0.14860247,0.45855418,0.10865355,-0.07756748,0.03296313,0.029558523,-0.18699849,-0.3540772,-0.18247381,-0.008527462,0.51320565,0.6385112,0.062538646,-0.82153106,0.33619344,0.1928046,1.4371817,-0.6413601,0.02563973,-0.10900281,0.12223977,-0.26831764,0.15908119,-0.13608652,0.08933007,0.05875359,-0.44769418,0.055981457,-0.039523873,0.39847457
98,-2.9243581,-0.0812423,-0.45939854,-0.24464533,0.0435394,0.15761758,-0.27557132,0.042633925,-0.107461065,0.25856557,0.040902235,-0.028971199,0.51263165,-0.029539824,-0.10235306,0.52830446,0.078687534,0.023383636,-0.0697341,-0.04756851,0.08648116,-0.3492755,0.18057916,0.015701285,-0.22583292,-0.073746994,0.04230765,-0.0060231704,0.0029903199,0.07212999,0.09673063,0.003921233,0.014262367,-0.05326939,0.04551182,0.0049656285,-0.24756269,0.1561163,-0.025910292,-0.117159665,-0.18573466,0.125736,-0.15646909,0.3144161,0.117672876,-0.15609641,0.0053412677,-0.008331116,-0.14993332,-0.07520427,-0.044568937,0.06299698,0.4590012,0.675744,0.14904717,-0.88654906,0.27766728,0.28274325,1.6769446,-0.68226373,0.08783635,-0.108284235,0.11909495,-0.26476938,0.17964302,-0.13604127,0.040285707,0.053641174,-0.46678263,0.044680335,-0.04545325,0.40193394
99,-2.892898,-0.11145577,-0.33343193,-0.32367444,0.04518515,0.17768933,-0.27264956,0.024662439,-0.1151607,0.27222186,0.04256771,-0.012994787,0.588157,0.002811361,-0.1176643,0.4396977,0.07453277,0.027404701,-0.07830564,-0.036167692,0.09142918,-0.34680074,0.19176637,0.003397975,-0.21249461,-0.07159037,0.041281607,0.012861662,0.007034764,0.0761074,0.07912524,0.010798291,0.022641756,-0.07613202,0.04200846,0.007989442,-0.25737992,0.17245899,-0.017820079,-0.07964764,-0.034296844,0.11320993,-0.13679728,0.1614462,0.11885508,-0.15355638,0.027383497,-0.024468424,-0.12196643,0.066694215,-0.087220654,0.0811727,0.3729009,0.66877645,0.17153513,-0.8949742,0.2855932,0.26642978,1.7282821,-0.7160491,0.075575694,-0.09629527,0.110273845,-0.25357553,0.18390341,-0.14717114,0.026364489,0.050018273,-0.47013003,0.046898145,-0.04737847,0.3992959
100,-2.9313233,-0.09459606,-0.29138944,-0.22012362,0.049639504,0.16629072,-0.24814592,0.0035791046,-0.11940775,0.24122475,0.028411977,-0.0063334526,0.48258033,0.003337701,-0.10310249,0.40052003,0.045649413,0.023874614,-0.06667999,-0.036056798,0.08306361,-0.3296485,0.1843938,0.01902117,-0.20327777,-0.07073627,0.037302554,0.001387874,0.0048095854,0.07430821,0.07456252,0.012089043,0.011669567,-0.06612211,0.040871616,0.012001496,-0.25472817,0.19361638,-0.018295454,-0.09447068,-0.07628625,0.048456773,-0.11142908,0.1640449,0.1737268,-0.11086077,0.06688641,-0.028909395,-0.13626534,-0.05257989,-0.18288954,0.11014968,0.35070664,0.6953885,0.15862554,-1.1072334,0.4724135,0.29404956,1.654157,-0.7257097,0.06208982,-0.10918746,0.14483951,-0.20795868,0.18672544,-0.15233174,0.04670083,0.04348486,-0.4681199,0.044913474,-0.03722806,0.40124658
101,-3.053481,-0.062759355,-0.24117771,-0.06946797,0.045089185,0.15735403,-0.15135126,-0.019383699,-0.14362562,0.19819704,0.019528521,-0.006038371,0.36403814,-0.02239203,-0.0923043,0.36229572,0.024932612,0.013991111,-0.02244377,-0.041796673,0.057347886,-0.29563403,0.16731375,0.016692843,-0.18126242,-0.0692695,0.048080463,-0.011768976,0.0064075612,0.06156937,0.06652216,0.01727724,0.0062313066,-0.04466095,0.031705577,0.015584823,-0.18945083,0.20837006,-0.03413548,-0.102539964,-0.1768457,-0.03508859,-0.08150392,0.23481655,0.21899296,-0.044262297,0.095938124,-0.022104196,-0.1362085,-0.24404074,-0.33858368,0.11294973,0.3908267,0.72222006,0.15385468,-1.201619,0.5539616,0.32261798,1.6430907,-0.7492057,0.069015674,-0.1257299,0.14567918,-0.18809308,0.1882507,-0.14698693,0.05968509,0.05124126,-0.45160913,0.030207166,-0.04325931,0.3999675
102,-3.092197,-0.04014421,-0.19732767,-0.058823973,0.042265706,0.14125092,-0.105580874,-0.023855122,-0.11948859,0.2057802,0.0014061688,-0.0017757284,0.29025108,-0.008964372,-0.076718725,0.28797445,0.011955863,-0.0041315733,-0.004852625,-0.07108978,0.0271323,-0.23320447,0.16472854,-0.001866036,-0.12798855,-0.064331226,0.07177417,-0.03654941,-0.01193965,0.045131586,0.07881827,0.0042627626,-0.0030842125,-0.024331275,0.034208663,-3.306817e-06,-0.18134804,0.23465306,-0.049391467,-0.11499028,-0.3404397,-0.10550928,-0.065210424,0.28653368,0.21518919,-0.049421456,0.17000476,-0.0049581653,-0.14897357,-0.44388252,-0.4037306,0.11672878,0.33996448,0.68807954,0.094754264,-1.076387,0.51980865,0.35543177,1.6196542,-0.7329775,0.07611032,-0.15632148,0.14689651,-0.18152387,0.1996798,-0.120945014,0.081553765,0.05795426,-0.44851413,0.030107088,-0.043922573,0.4144479
103,3.136477,0.043027297,0.09728317,-0.042785037,0.013917393,0.14230253,-0.080695845,-0.030844802,-0.10956615,0.19461617,0.02557164,-0.015914392,0.27922803,-0.039433,-0.063924685,0.26077405,0.010593,-0.008993138,0.0050125383,-0.043964263,0.0069313925,-0.18709657,0.16608469,-0.013147692,-0.12453822,-0.07698531,0.077751406,-0.02273117,0.016537393,0.032789335,0.059475537,0.010096889,-0.0025178345,-0.010025151,0.007659128,0.00891032,-0.13996364,0.1721099,-0.061738,-0.1007071,-0.25264758,-0.13875796,-0.03766016,0.21845865,0.2689124,-0.0009055289,0.11127215,0.012286136,-0.098359846,-0.439605,-0.47542486,0.122625835,0.27956694,0.6878428,0.07882156,-1.625056,0.7332468,0.29267922,1.6236781,-0.8091494,0.063980326,-0.19265002,0.18774812,-0.15505786,0.2088502,-0.14492057,0.08382892,0.07167473,-0.45819,0.01710049,-0.059757587,0.42817962
104,3.124441,0.040594313,-0.038391225,-0.0131149795,0.013600341,0.14107646,-0.058633596,-0.03418642,-0.11940989,0.17664026,0.020438885,-0.01709942,0.27450585,-0.03754464,-0.066510096,0.2271883,0.012988401,-0.014140132,0.011032272,-0.050964527,0.0133538125,-0.19047214,0.15823339,-0.010167405,-0.13711467,-0.08496158,0.07962608,-0.009300981,0.014375477,0.034531932,0.03609011,0.01950467,-0.004365292,-0.01809836,-0.00029200938,0.011700826,-0.1092801,0.17370443,-0.071273394,-0.09063685,-0.23699021,-0.1201275,-0.03317013,0.19013011,0.28165555,0.02406734,0.09271232,0.0035416244,-0.070950575,-0.44699195,-0.5242604,0.1370962,0.30800584,0.77093905,0.13262992,-1.680178,0.6980948,0.29592806,1.7084334,-0.8703358,0.06789803,-0.18978004,0.20325567,-0.17056489,0.21285567,-0.16484246,0.07144418,0.07166531,-0.452415,0.0058450433,-0.0658341,0.42560068
105,3.1136372,0.076418675,-0.16783218,0.027598998,0.027778909,0.15288277,-0.05723458,-0.016354274,-0.09050038,0.16285011,0.010143055,-0.029053776,0.22983441,-0.06888449,-0.047675744,0.2214366,0.022116689,-0.017821494,0.015622073,-0.061750766,0.007592113,-0.15051197,0.16940328,-0.031664245,-0.12050499,-0.08442697,0.09099459,-0.011227738,-0.0038015132,0.03567025,0.029722545,0.017311376,-0.005228412,-0.0267099,0.002716678,0.0071087554,-0.09021248,0.17360744,-0.057625484,-0.08493245,-0.22999236,-0.138708,-0.02024663,0.17462543,0.28021154,0.021901784,0.1008759,0.014133593,-0.08317063,-0.42433763,-0.5051736,0.17652154,0.28138688,0.8082148,0.07040334,-1.6330098,0.7400105,0.37196302,1.7173476,-0.8625241,0.10279586,-0.1999904,0.2275478,-0.16523872,0.21911445,-0.15649724,0.07146051,0.07790251,-0.45507815,0.010361973,-0.067649044,0.42643115
106,3.123107,0.043352686,-0.16514969,-0.005762245,0.018835232,0.15461348,-0.059435803,-0.01786117,-0.11550372,0.15389992,0.019659514,-0.019376501,0.22448842,-0.09097256,-0.046379905,0.2468763,0.039318994,-0.0159957,-0.006565578,-0.048239492,-0.010218639,-0.14249969,0.17928371,-0.04874183,-0.13185634,-0.08937225,0.085984826,-0.016253196,0.003320734,0.021428498,0.040944695,0.019415706,0.00015938914,-0.049783975,0.005345606,0.011885573,-0.1355277,0.20516488,-0.060147896,-0.094994225,-0.14357471,-0.15818824,-0.01698709,0.12499567,0.26804942,-0.0054828813,0.13899748,-0.007790922,-0.14575672,-0.32240832,-0.5329682,0.1745431,0.27907908,0.8555508,-0.12260187,-1.4098254,0.8891776,0.3371368,1.6841345,-0.91945356,0.07982347,-0.15973336,0.22602658,-0.17174706,0.20957802,-0.16070867,0.09116422,0.08017151,-0.47529092,0.035211336,-0.06893838,0.43744949
107,-3.1122458,-0.047120705,0.20643242,-0.04964537,0.03241139,0.18373793,-0.10721803,-0.006011153,-0.1105218,0.17694467,0.021523878,-0.041372813,0.211874,-0.09453101,-0.049750272,0.3321496,0.033836123,-0.0075227697,-0.015228356,-0.063141264,-0.005230618,-0.1531816,0.1796166,-0.047177996,-0.16370822,-0.074109755,0.07234271,-0.034177244,-0.011227416,0.02513991,0.06552484,0.017478889,-0.00032107654,-0.05771139,0.021601684,0.02041045,-0.19210242,0.1831579,-0.049715765,-0.12486472,-0.252343,-0.13030651,-0.048715215,0.23509699,0.2245483,-0.06759393,0.11805534,0.016597336,-0.21475041,-0.37429518,-0.36247015,0.1765006,0.3367363,0.85830206,-0.196808,-1.2125022,0.8479479,0.40920946,1.7118689,-0.87418664,0.08453602,-0.14890422,0.25529647,-0.18843201,0.21826714,-0.16002725,0.089983754,0.076507546,-0.4787789,0.04186122,-0.04931311,0.43224806
108,-3.097004,-0.06619126,0.29206592,-0.040415946,0.057272453,0.21840806,-0.10946912,0.0057988,-0.09529557,0.16537851,0.0152867045,-0.057286542,0.24835783,-0.12253238,-0.045729596,0.38566998,0.07232636,0.00044024512,-0.035531517,-0.07224952,0.020826606,-0.18914671,0.20696947,-0.06543861,-0.20999819,-0.08513366,0.06413462,-0.016256236,-0.037048724,0.04178153,0.05207378,0.01783821,0.007256429,-0.08750213,0.032652076,0.02428085,-0.18873371,0.17078406,-0.009611706,-0.11368135,-0.1635635,-0.089060284,-0.05568782,0.14543954,0.20451578,-0.0802351,0.08615156,0.019746184,-0.2219328,-0.22530232,-0.21044314,0.24109933,0.252522,0.87185544,-0.1657787,-0.90211344,0.6984111,0.49927795,1.7129176,-0.80394137,0.14374872,-0.116642535,0.206903,-0.17480472,0.19641219,-0.11946567,0.054898135,0.07871187,-0.47610205,0.033696353,-0.05265615,0.4132313
109,-2.9968674,-0.086790524,0.23295136,-0.13012928,0.051959652,0.2498221,-0.22266464,0.008305645,-0.060159367,0.21112129,0.02281417,-0.06567649,0.4298582,-0.1073631,-0.0610696,0.426347,0.034070004,0.02394993,-0.053398058,-0.06534255,0.059413493,-0.22943597,0.21868,-0.06950421,-0.21658729,-0.07834259,0.05469327,-0.0126423435,-0.035233013,0.07650529,0.051714614,0.0039222497,0.0057915533,-0.10871661,0.03302134,0.024814282,-0.24751873,0.17651397,0.0046580643,-0.1019512,-0.12651186,-0.0076018046,-0.08255263,0.13661616,0.20355153,-0.16902608,0.049457725,0.023458036,-0.19068968,-0.07203103,-0.07046667,0.23791872,0.25026676,0.8880954,-0.070976995,-0.7568095,0.47803238,0.4844421,1.680587,-0.752368,0.1802896,-0.12041411,0.17521177,-0.18158412,0.21225265,-0.1285095,0.026618978,0.07200399,-0.47815123,0.031330302,-0.05273044,0.41682142
110,-2.9238853,-0.084188595,0.2022678,-0.22013636,0.026150791,0.26500204,-0.25676426,-0.0034353775,-0.053896196,0.22263086,0.056827646,-0.06859597,0.5529895,-0.11709863,-0.07158445,0.4728083,0.03420414,0.03986507,-0.076054245,-0.028668754,0.06269799,-0.26103872,0.23209435,-0.07418402,-0.25999528,-0.090934284,0.048288126,0.005886788,0.0016496354,0.07207182,0.03492466,0.011063738,0.018858308,-0.11271265,0.016732357,0.03349841,-0.28845766,0.11841665,-0.00943335,-0.06646482,0.025890095,0.016720582,-0.09522476,0.07163877,0.22620529,-0.18864243,-0.03794404,0.0032566513,-0.10159326,0.13433915,-0.10342459,0.21244007,0.26078805,0.84597605,0.038450588,-0.930911,0.47448057,0.42095792,1.6745285,-0.74010295,0.15152468,-0.119610414,0.16491461,-0.1619191,0.21760768,-0.16254751,0.0076862765,0.08087255,-0.49046516,0.020900147,-0.073790826,0.42519945
111,-2.9106932,-0.059686445,0.099216305,-0.24470899,-0.00678722,0.2412955,-0.267476,-7.421618e-05,-0.07848537,0.23994176,0.060061924,-0.03981336,0.5446691,-0.12824239,-0.07627812,0.4698999,0.03154672,0.04250895,-0.076748304,-0.005042268,0.047750045,-0.24697499,0.22242609,-0.071511075,-0.2693095,-0.089420095,0.03786077,0.017446678,0.023236053,0.05072704,0.018490223,0.019371746,0.029299786,-0.11475594,0.017710991,0.039670676,-0.28567684,0.2088078,-0.027644683,-0.047702577,0.092996806,-0.028126355,-0.078379415,0.02291787,0.26717418,-0.12317685,0.05458654,-0.049502514,-0.0706344,0.18189736,-0.23561016,0.1681732,0.2649564,0.80756986,0.06982805,-1.0655925,0.56248283,0.28924316,1.6108183,-0.7752086,0.10636353,-0.115075715,0.16946688,-0.15884012,0.21706262,-0.19113228,0.01441406,0.06521799,-0.48615134,0.026531663,-0.067115396,0.4281616
112,-2.965212,-0.037946627,0.068362005,-0.18006949,-0.020932538,0.21178208,-0.20506755,0.0067525133,-0.100073054,0.2392795,0.03876203,-0.016515754,0.49071476,-0.13192333,-0.08197515,0.4589356,0.04191616,0.028566174,-0.05060631,-0.024983007,0.046122704,-0.2510012,0.18901964,-0.04226037,-0.27277052,-0.0721879,0.027807161,0.009519534,0.016862845,0.049691323,0.020281967,0.020307727,0.024171503,-0.09346012,0.039319333,0.043128148,-0.20636374,0.25724393,-0.046817914,-0.09920128,-0.08819595,-0.0074021537,-0.09344314,0.17412394,0.21271315,-0.06818828,0.115875706,-0.052164994,-0.106560946,-0.08079269,-0.2629848,0.102742806,0.36905265,0.7149369,0.10823683,-1.0017023,0.48629662,0.29425538,1.5054463,-0.70824164,0.088116296,-0.10228421,0.15205894,-0.16696993,0.18282144,-0.16170499,0.020961516,0.04617624,-0.45126933,0.01604589,-0.039425205,0.39906645
113,-3.0395439,0.0036057224,0.068564706,-0.15055667,-0.01599975,0.19245638,-0.12319408,0.020569472,-0.115516424,0.19942911,0.013764252,-0.011889919,0.38417608,-0.121838145,-0.079253666,0.39353237,0.097332425,0.0071270834,-0.033836562,-0.054637775,0.029895792,-0.22947018,0.17054915,-0.030150745,-0.22645082,-0.075861834,0.050893195,-0.009372819,-0.008049153,0.028721152,0.0254799,0.019242035,0.017435042,-0.06487757,0.04297991,0.019678254,-0.18986122,0.22096768,-0.030327024,-0.10663697,-0.22751899,-0.08445683,-0.08892824,0.23136884,0.20284747,-0.04136133,0.13039976,-0.03744049,-0.11827926,-0.27476025,-0.4063691,0.12011341,0.34924507,0.7195931,0.09510409,-0.91272926,0.45195535,0.37243018,1.4942765,-0.6793894,0.082349695,-0.10907531,0.14708318,-0.14969254,0.17401056,-0.14049,0.050162207,0.049074147,-0.43967873,0.024307037,-0.03541009,0.3925735
114,-3.1039438,0.0022499468,-0.039682038,-0.019292934,0.019419016,0.19870457,-0.05066247,-0.01725125,-0.11496511,0.1475371,0.011749125,-0.021794124,0.27985108,-0.08055438,-0.06953363,0.31344542,0.05826962,-0.0062436974,0.0056314813,-0.060200114,0.02453293,-0.22012298,0.15727821,-0.01669702,-0.20084569,-0.08680108,0.07575288,-0.009118073,0.0037569,0.028134063,0.01755657,0.016554894,0.025685702,-0.017726433,0.030947546,0.0023663046,-0.10117374,0.28374654,-0.06430955,-0.11380816,-0.37250286,0.01810226,-0.08282543,0.31407288,0.121604234,-0.038327232,0.17172739,-0.027890535,0.0014265137,-0.39649495,-0.40824464,0.092269175,0.40484214,0.6407595,0.54813445,-1.3946984,0.22453353,0.46240196,1.6621219,-0.61841846,0.11123836,-0.19108066,0.10482046,-0.15187502,0.18865713,-0.11038386,0.032356143,0.07121865,-0.4149411,-0.0035131846,-0.058178853,0.38707313
115,-3.1172454,0.014287441,-0.12560529,0.021924121,0.023897093,0.17003654,-0.044348132,-0.008667213,-0.121399075,0.15796082,0.0035428538,-0.021086387,0.19785845,-0.068427324,-0.062351484,0.2724026,0.060547683,-0.02115933,0.016466321,-0.066058226,0.008468963,-0.20822251,0.15235308,-0.007863263,-0.17262216,-0.092998266,0.09481186,-0.017507523,0.007222777,0.026358958,0.035440337,0.011243528,0.008450652,0.0040654386,0.019107535,-0.00400562,-0.11712835,0.24661411,-0.081008986,-0.11537849,-0.41587517,-0.016533818,-0.07599993,0.34184092,0.13282523,-0.05039834,0.15916048,-0.0022586335,0.0074542887,-0.47295475,-0.42044613,0.10330445,0.39666528,0.5935298,0.5018543,-1.626524,0.33801946,0.49021977,1.7146846,-0.65556365,0.10276775,-0.22281113,0.1293626,-0.14349912,0.21403915,-0.11168936,0.050093275,0.08327914,-0.42319456,-0.010013463,-0.069609836,0.40386757
116,-3.1323166,0.03547829,-0.19492641,0.022839013,0.0051771286,0.12550715,-0.024870964,-0.011149953,-0.13289168,0.15955876,0.009332242,0.0031750333,0.16865419,-0.06039055,-0.053034853,0.2671971,0.06417057,-0.031859446,0.018287651,-0.05308449,-0.0032051215,-0.19823043,0.14733057,-0.0013595845,-0.1596396,-0.09704709,0.10336734,-0.016127955,0.032855745,0.023084272,0.053651273,0.0029291264,0.008306308,0.022394892,0.0124146,-0.0060880203,-0.06959611,0.24297662,-0.09839958,-0.1250747,-0.44908425,-0.011614706,-0.07375906,0.39467975,0.09862965,-0.029679008,0.1815788,-0.0017556249,0.028159728,-0.5126828,-0.5091636,0.03785342,0.451867,0.5025593,0.48944908,-1.6652609,0.3795836,0.4588402,1.6562762,-0.64764345,0.063373186,-0.22329041,0.11073956,-0.15106297,0.206596,-0.10448955,0.07263379,0.09159914,-0.42772803,-0.004318867,-0.08312703,0.41148388
117,3.1055589,-0.033029124,0.26789546,0.01294078,0.02207264,0.11903403,-0.012515262,-0.0130121885,-0.14053881,0.15057844,7.07249e-05,0.0033208472,0.18854225,-0.015600064,-0.058873754,0.28832766,0.06211626,-0.025137322,0.016748056,-0.069779925,-0.0007188143,-0.19144069,0.14822131,0.0004624708,-0.14483288,-0.101020165,0.106302984,-0.019305186,0.015808383,0.021918813,0.03944016,0.013216652,0.0032719462,0.013591121,-0.00041985844,-0.0070446217,-0.10106899,0.21320428,-0.0902412,-0.10530341,-0.39339924,-0.088457845,-0.056336302,0.3031448,0.17372094,-0.019028287,0.1562327,0.0012910065,0.021510798,-0.5308374,-0.58509636,0.08935306,0.36602202,0.59560734,0.3962593,-1.6806126,0.47126448,0.3938801,1.6917218,-0.72818065,0.07561564,-0.20984703,0.1383848,-0.14094496,0.20638363,-0.11724836,0.06418305,0.084222384,-0.4349477,-0.010546904,-0.08173718,0.41892004
118,3.061458,-0.06438618,0.4538707,0.0106944125,0.016626874,0.0880508,0.011130001,-0.020961132,-0.15675677,0.1472933,0.007644584,0.019427046,0.20932181,0.0042671105,-0.05867744,0.26521483,0.06618087,-0.026297018,0.016162913,-0.058268458,-0.013894539,-0.18651728,0.13898142,0.0014287125,-0.12806156,-0.09883122,0.102173395,-0.0022993737,0.0354035,0.008092842,0.025241137,0.027126618,0.009571682,0.010279686,-0.0107901,0.0012773677,-0.082848504,0.17945673,-0.07271253,-0.08231343,-0.28825423,-0.1567127,-0.049140822,0.23168172,0.1995993,0.030206202,0.14121124,0.0061145844,0.04708418,-0.4980021,-0.76643914,0.07007365,0.35715234,0.61528945,0.27693945,-1.7743832,0.60942304,0.25161096,1.6929996,-0.81874555,0.030380154,-0.19461407,0.16994488,-0.14910814,0.20279984,-0.1507693,0.06536788,0.07599666,-0.434938,-0.012148326,-0.07889311,0.41800132
119,3.0159547,-0.084815234,0.58488685,-0.009097517,0.015681835,0.060943224,0.032828785,-0.012263516,-0.16032611,0.13807052,0.007866443,0.022737974,0.25561437,0.028053593,-0.06729517,0.34694967,0.07427418,-0.021141065,0.023742458,-0.065788515,-0.021687437,-0.1605289,0.13826166,0.000981182,-0.13003537,-0.11643299,0.11021265,0.0059721605,0.032365333,-0.004575988,-0.007994254,0.039991565,0.005830793,0.0016321011,-0.024267845,0.0024321917,-0.06627386,0.111992426,-0.061040964,-0.04973248,-0.2127607,-0.2368547,-0.030877322,0.16431527,0.2430079,0.050124604,0.08366854,0.02089454,0.07307384,-0.4782776,-0.8549003,0.11350652,0.2931246,0.68363583,0.2117251,-1.9135766,0.6630266,0.22656646,1.7699299,-0.8652382,0.040682245,-0.20029354,0.20284225,-0.14503486,0.20633751,-0.15682979,0.05046763,0.078579836,-0.4459293,-0.027452182,-0.08488796,0.42692918
120,2.9872332,-0.09918586,0.7401751,-0.020078203,0.003932706,0.041144054,0.059642617,-0.009375071,-0.17244007,0.12709929,0.007392628,0.03873151,0.34766528,0.03948861,-0.08067517,0.3693432,0.086998045,-0.022699283,0.030678337,-0.06278969,-0.031365436,-0.1765919,0.13615097,-0.0016239245,-0.14770313,-0.13086039,0.10942144,0.0041219583,0.044960946,-0.01654817,-0.02095344,0.039601117,0.005613022,0.00038935785,-0.03500218,0.005228956,-0.07329139,0.07624651,-0.06447314,-0.029377315,-0.17787886,-0.28429845,-0.038051363,0.16609894,0.25376388,0.04938586,0.065980814,0.024583127,0.095767595,-0.4293386,-0.9212616,0.08209834,0.32095897,0.63722587,0.15989377,-1.9947131,0.7011216,0.15910241,1.7604355,-0.91920847,0.016197538,-0.2033958,0.1858501,-0.14690515,0.21026693,-0.15480871,0.052019242,0.080348276,-0.44995454,-0.03323144,-0.09432942,0.43737376
121,2.9443762,-0.11570935,0.9329156,-0.04520018,-0.0035333557,0.017538901,0.085802734,-0.02788845,-0.16676891,0.11511699,0.024040489,0.05081465,0.39850938,0.04337358,-0.09304163,0.38845837,0.08706504,-0.010439936,0.025160288,-0.03553042,-0.020112285,-0.19633889,0.15027043,-0.0040676435,-0.15775433,-0.14054723,0.09462331,0.029453654,0.05708276,-0.012643003,-0.03352162,0.03750238,0.022307258,-0.0221868,-0.024453072,0.0031044127,-0.025303135,0.06788728,-0.045041896,-0.0019351402,-0.022815602,-0.24961612,-0.03202061,0.088938355,0.22169521,0.08310452,0.044555794,0.01449348,0.0998658,-0.29410174,-0.96562284,0.080957495,0.28814283,0.6291505,0.16729657,-2.0134983,0.7006598,0.16156241,1.6930104,-0.8686163,-0.010591436,-0.1886992,0.16434187,-0.14249195,0.18629958,-0.14260407,0.050913118,0.07827801,-0.44882867,-0.02285229,-0.096839145,0.4144905
122,2.9241395,-0.083278164,0.9897717,-0.058382984,-0.0056011206,0.018256988,0.09428619,-0.02323464,-0.14063741,0.09876274,0.037124988,0.03137173,0.46317655,0.04243811,-0.08873454,0.4371127,0.09048555,0.002008476,0.011331402,-0.031647883,-0.0011465714,-0.22619267,0.15214789,-0.0036568888,-0.1854277,-0.13709559,0.08377868,0.04475418,0.04946806,-0.007757887,-0.063470826,0.05313147,0.028057996,-0.04843999,-0.015545266,0.0067863422,-0.070687,0.049028836,5.718054e-05,0.008397643,0.03642735,-0.26935738,-0.027736334,0.043462723,0.27848235,0.095623344,-0.011055557,0.017103357,0.11565341,-0.25096202,-0.9940151,0.139779,0.24900892,0.76537395,0.16079806,-2.0554276,0.67306465,0.16479102,1.6855386,-0.85632515,0.0048226872,-0.18076849,0.16217646,-0.13060087,0.17142011,-0.13608657,0.030474277,0.064702906,-0.4397238,-0.032589067,-0.08139319,0.3922731
